5669.27,23.820999999999998,23.91
5669.27,23.820999999999998,23.91
5669.27,23.820999999999998,23.91
3930.184,5464.499,24.54
3930.184,5464.499,24.54
3930.184,5464.499,24.54
19.278,5704.441,25.814
19.278,5704.441,25.814
19.278,5704.441,25.814
18.987000000000002,5917.398999999999,24.549999999999997
18.987000000000002,5917.398999999999,24.549999999999997
18.987000000000002,5917.398999999999,24.549999999999997
17.746000000000002,5849.832,24.209
17.746000000000002,5849.832,24.209
17.746000000000002,5849.832,24.209
18.426000000000002,5774.8679999999995,24.941000000000003
18.426000000000002,5774.8679999999995,24.941000000000003
18.426000000000002,5774.8679999999995,24.941000000000003
17.45,5751.162,22.945
17.45,5751.162,22.945
17.45,5751.162,22.945
18.307,5727.438,43.149
18.307,5727.438,43.149
18.307,5727.438,43.149
17.781000000000002,5850.728,25.482000000000003
17.781000000000002,5850.728,25.482000000000003
17.781000000000002,5850.728,25.482000000000003
19.111,5805.264,23.743
19.111,5805.264,23.743
19.111,5805.264,23.743
19.567999999999998,5723.114,23.819
19.567999999999998,5723.114,23.819
19.567999999999998,5723.114,23.819
17.56,5741.017,23.641
17.56,5741.017,23.641
17.56,5741.017,23.641
25.228,5773.6900000000005,23.730999999999998
25.228,5773.6900000000005,23.730999999999998
25.228,5773.6900000000005,23.730999999999998
24.518,5782.99,25.136
24.518,5782.99,25.136
24.518,5782.99,25.136
19.273,5925.003000000001,24.04
19.273,5925.003000000001,24.04
19.273,5925.003000000001,24.04
22.796,5926.873,28.471
22.796,5926.873,28.471
22.796,5926.873,28.471
19.335,5929.9169999999995,23.551
19.335,5929.9169999999995,23.551
19.335,5929.9169999999995,23.551
17.983,5811.534,23.726
17.983,5811.534,23.726
17.983,5811.534,23.726
18.964000000000002,6043.604,23.868000000000002
18.964000000000002,6043.604,23.868000000000002
18.964000000000002,6043.604,23.868000000000002
18.665000000000003,5818.458,23.719
18.665000000000003,5818.458,23.719
18.665000000000003,5818.458,23.719
18.048000000000002,5924.475,23.514
18.048000000000002,5924.475,23.514
18.048000000000002,5924.475,23.514
18.224,5775.123,23.48
18.224,5775.123,23.48
18.224,5775.123,23.48
17.555999999999997,5904.978,23.677
17.555999999999997,5904.978,23.677
17.555999999999997,5904.978,23.677
19.355,5354.656,2131.6389999999997
19.355,5354.656,2131.6389999999997
19.355,5354.656,2131.6389999999997
17.846999999999998,23.343,5767.134999999999
17.846999999999998,23.343,5767.134999999999
17.846999999999998,23.343,5767.134999999999
17.826,24.423000000000002,5889.071000000001
17.826,24.423000000000002,5889.071000000001
17.826,24.423000000000002,5889.071000000001
18.988999999999997,23.577,5718.187999999999
18.988999999999997,23.577,5718.187999999999
18.988999999999997,23.577,5718.187999999999
17.784000000000002,24.081000000000003,5831.753
17.784000000000002,24.081000000000003,5831.753
17.784000000000002,24.081000000000003,5831.753
18.105,23.286,5897.873
18.105,23.286,5897.873
18.105,23.286,5897.873
22.729,24.195,5597.643
22.729,24.195,5597.643
22.729,24.195,5597.643
18.027,23.035,6036.269
18.027,23.035,6036.269
18.027,23.035,6036.269
19.407,23.979,5718.384999999999
19.407,23.979,5718.384999999999
19.407,23.979,5718.384999999999
36.577,24.618000000000002,5586.176
36.577,24.618000000000002,5586.176
36.577,24.618000000000002,5586.176
17.955,24.445999999999998,5589.52
17.955,24.445999999999998,5589.52
17.955,24.445999999999998,5589.52
19.456,24.134,5809.02
19.456,24.134,5809.02
19.456,24.134,5809.02
17.878,23.433,5774.808
17.878,23.433,5774.808
17.878,23.433,5774.808
26.574,24.257,5786.412
26.574,24.257,5786.412
26.574,24.257,5786.412
18.414,24.622999999999998,5778.2
18.414,24.622999999999998,5778.2
18.414,24.622999999999998,5778.2
18.55,22.604,5757.423
18.55,22.604,5757.423
18.55,22.604,5757.423
18.436999999999998,23.907,5876.749
18.436999999999998,23.907,5876.749
18.436999999999998,23.907,5876.749
17.781000000000002,23.073,5968.613
17.781000000000002,23.073,5968.613
17.781000000000002,23.073,5968.613
19.459,24.794,5802.179
19.459,24.794,5802.179
19.459,24.794,5802.179
40.932,23.781,5699.804
40.932,23.781,5699.804
40.932,23.781,5699.804
18.326999999999998,23.852,5788.152
18.326999999999998,23.852,5788.152
18.326999999999998,23.852,5788.152
18.533,42.65,5795.192
18.533,42.65,5795.192
18.533,42.65,5795.192
17.464,23.548,5906.558999999999
17.464,23.548,5906.558999999999
17.464,23.548,5906.558999999999
17.869,26.332,5919.941
17.869,26.332,5919.941
17.869,26.332,5919.941
18.448,23.945,5849.198
18.448,23.945,5849.198
18.448,23.945,5849.198
19.455,24.826,5919.148
19.455,24.826,5919.148
19.455,24.826,5919.148
18.677,24.653000000000002,5901.842000000001
18.677,24.653000000000002,5901.842000000001
18.677,24.653000000000002,5901.842000000001
18.732,24.032999999999998,5891.202
18.732,24.032999999999998,5891.202
18.732,24.032999999999998,5891.202
18.048000000000002,24.152,5704.357
18.048000000000002,24.152,5704.357
18.048000000000002,24.152,5704.357
18.423,23.996,5734.277
18.423,23.996,5734.277
18.423,23.996,5734.277
23.172,24.76,5714.4490000000005
23.172,24.76,5714.4490000000005
23.172,24.76,5714.4490000000005
18.845,23.753,5720.015
18.845,23.753,5720.015
18.845,23.753,5720.015
18.977,23.864,5942.368
18.977,23.864,5942.368
18.977,23.864,5942.368
18.248,23.641,5482.02
18.248,23.641,5482.02
18.248,23.641,5482.02
