25,12,11,55,41,14,11,64,4,12,11,51,2
25,12,11,54,41,14,11,64,4,12,11,51,0
25,12,11,54,41,14,11,64,4,12,11,51,1
25,12,11,54,41,14,11,64,4,12,11,51,2
25,12,11,54,41,14,11,63,4,12,11,65,0
25,12,11,54,41,14,11,63,4,12,11,65,1
25,12,11,54,41,14,11,63,4,12,11,65,2
25,12,11,54,41,14,11,54,4,12,11,63,0
25,12,11,54,41,14,11,54,4,12,11,63,1
25,12,11,54,41,14,11,54,4,12,11,63,2
25,12,11,55,41,14,11,54,4,12,11,64,0
25,12,11,55,41,14,11,54,4,12,11,64,1
25,12,11,55,41,14,11,54,4,12,11,64,2
4,12,11,55,41,14,11,55,4,12,11,62,0
4,12,11,55,41,14,11,55,4,12,11,62,1
4,12,11,55,41,14,11,55,4,12,11,62,2
4,12,11,56,41,14,11,54,4,12,11,63,0
4,12,11,56,41,14,11,54,4,12,11,63,1
4,12,11,56,41,14,11,54,4,12,11,63,2
4,12,11,55,30,12,11,53,26,13,11,62,0
4,12,11,55,30,12,11,53,26,13,11,62,1
4,12,11,55,30,12,11,53,26,13,11,62,2
4,12,11,55,30,12,11,56,26,13,11,62,0
4,12,11,55,30,12,11,56,26,13,11,62,1
4,12,11,55,30,12,11,56,26,13,11,62,2
4,12,11,55,30,12,11,53,26,13,11,62,0
4,12,11,55,30,12,11,53,26,13,11,62,1
4,12,11,55,30,12,11,53,26,13,11,62,2
4,12,11,55,30,12,11,53,26,13,11,63,0
4,12,11,55,30,12,11,53,26,13,11,63,1
4,12,11,55,30,12,11,53,26,13,11,63,2
4,12,11,55,30,12,11,54,26,13,11,62,0
4,12,11,55,30,12,11,54,26,13,11,62,1
4,12,11,55,30,12,11,54,26,13,11,62,2
4,12,11,55,30,12,11,53,26,13,11,63,0
4,12,11,55,30,12,11,53,26,13,11,63,1
4,12,11,55,30,12,11,53,26,13,11,63,2
4,12,11,55,30,12,11,65,26,13,11,62,0
4,12,11,55,30,12,11,65,26,13,11,62,1
4,12,11,55,30,12,11,65,26,13,11,62,2
4,12,11,55,30,12,11,64,26,13,11,52,0
4,12,11,55,30,12,11,64,26,13,11,52,1
4,12,11,55,30,12,11,64,26,13,11,52,2
4,12,11,54,13,13,11,63,26,13,11,52,0
4,12,11,54,13,13,11,63,26,13,11,52,1
4,12,11,54,13,13,11,63,26,13,11,52,2
4,12,11,54,13,13,11,65,44,12,11,53,0
4,12,11,54,13,13,11,65,44,12,11,53,1
4,12,11,54,13,13,11,65,44,12,11,53,2
4,12,11,54,13,13,11,64,44,12,11,54,0
4,12,11,54,13,13,11,64,44,12,11,54,1
4,12,11,54,13,13,11,64,44,12,11,54,2
4,12,11,55,13,13,11,65,44,12,11,52,0
4,12,11,55,13,13,11,65,44,12,11,52,1
