4,12,11,63,51.177413333,4.4152,4,12,11,54,51.21515,4.450528333,49,13,11,52,51.21189,4.4615,4.47257,51.211211667,0
4,12,11,63,51.177413333,4.4152,4,12,11,54,51.21515,4.450528333,49,13,11,52,51.21189,4.4615,4.47257,51.211211667,1
4,12,11,63,51.177413333,4.4152,4,12,11,54,51.21515,4.450528333,49,13,11,52,51.21189,4.4615,4.47257,51.211211667,2
4,12,11,64,51.17741,4.415203333,4,12,11,56,51.21515,4.450528333,49,13,11,53,51.211888333,4.461498333,4.47257,51.21121,0
4,12,11,64,51.17741,4.415203333,4,12,11,56,51.21515,4.450528333,49,13,11,53,51.211888333,4.461498333,4.47257,51.21121,1
4,12,11,64,51.17741,4.415203333,4,12,11,56,51.21515,4.450528333,49,13,11,53,51.211888333,4.461498333,4.47257,51.21121,2
4,12,11,64,51.17741,4.415203333,4,12,11,54,51.215148333,4.450528333,49,13,11,53,51.211888333,4.461498333,4.47257,51.21121,0
4,12,11,64,51.17741,4.415203333,4,12,11,54,51.215148333,4.450528333,49,13,11,53,51.211888333,4.461498333,4.47257,51.21121,1
4,12,11,64,51.17741,4.415203333,4,12,11,54,51.215148333,4.450528333,49,13,11,53,51.211888333,4.461498333,4.47257,51.21121,2
31,13,11,63,51.177411667,4.415203333,4,12,11,53,51.215148333,4.450528333,49,13,11,53,51.211888333,4.461498333,4.47257,51.21121,0
31,13,11,63,51.177411667,4.415203333,4,12,11,53,51.215148333,4.450528333,49,13,11,53,51.211888333,4.461498333,4.47257,51.21121,1
31,13,11,63,51.177411667,4.415203333,4,12,11,53,51.215148333,4.450528333,49,13,11,53,51.211888333,4.461498333,4.47257,51.21121,2
31,13,11,64,51.177426667,4.415201667,4,12,11,55,51.215148333,4.450528333,49,13,11,53,51.21189,4.461496667,4.47257,51.21121,0
31,13,11,64,51.177426667,4.415201667,4,12,11,55,51.215148333,4.450528333,49,13,11,53,51.21189,4.461496667,4.47257,51.21121,1
31,13,11,64,51.177426667,4.415201667,4,12,11,55,51.215148333,4.450528333,49,13,11,53,51.21189,4.461496667,4.47257,51.21121,2
31,13,11,63,51.177433333,4.415205,4,12,11,52,51.215148333,4.450528333,10,12,11,52,51.211891667,4.461495,4.47257,51.21121,0
31,13,11,63,51.177433333,4.415205,4,12,11,52,51.215148333,4.450528333,10,12,11,52,51.211891667,4.461495,4.47257,51.21121,1
31,13,11,63,51.177433333,4.415205,4,12,11,52,51.215148333,4.450528333,10,12,11,52,51.211891667,4.461495,4.47257,51.21121,2
31,13,11,64,51.177435,4.41521,4,12,11,51,51.215148333,4.450528333,10,12,11,54,51.211891667,4.461495,4.472571667,51.21121,0
31,13,11,64,51.177435,4.41521,4,12,11,51,51.215148333,4.450528333,10,12,11,54,51.211891667,4.461495,4.472571667,51.21121,1
31,13,11,64,51.177435,4.41521,4,12,11,51,51.215148333,4.450528333,10,12,11,54,51.211891667,4.461495,4.472571667,51.21121,2
31,13,11,64,51.177423333,4.415205,4,12,11,53,51.215148333,4.450528333,10,12,11,53,51.211891667,4.461493333,4.472571667,51.21121,0
31,13,11,64,51.177423333,4.415205,4,12,11,53,51.215148333,4.450528333,10,12,11,53,51.211891667,4.461493333,4.472571667,51.21121,1
31,13,11,64,51.177423333,4.415205,4,12,11,53,51.215148333,4.450528333,10,12,11,53,51.211891667,4.461493333,4.472571667,51.21121,2
31,13,11,64,51.177428333,4.415223333,4,12,11,55,51.215148333,4.450528333,10,12,11,64,51.211891667,4.461491667,4.472571667,51.21121,0
31,13,11,64,51.177428333,4.415223333,4,12,11,55,51.215148333,4.450528333,10,12,11,64,51.211891667,4.461491667,4.472571667,51.21121,1
31,13,11,64,51.177428333,4.415223333,4,12,11,55,51.215148333,4.450528333,10,12,11,64,51.211891667,4.461491667,4.472571667,51.21121,2
31,13,11,55,51.177436667,4.415236667,4,12,11,55,51.215148333,4.45053,10,12,11,64,51.211891667,4.461491667,4.47257,51.21121,0
31,13,11,55,51.177436667,4.415236667,4,12,11,55,51.215148333,4.45053,10,12,11,64,51.211891667,4.461491667,4.47257,51.21121,1
31,13,11,55,51.177436667,4.415236667,4,12,11,55,51.215148333,4.45053,10,12,11,64,51.211891667,4.461491667,4.47257,51.21121,2
31,13,11,55,51.177436667,4.415236667,4,12,11,53,51.215148333,4.45053,10,12,11,63,51.211891667,4.461495,4.47257,51.21121,0
31,13,11,55,51.177436667,4.415236667,4,12,11,53,51.215148333,4.45053,10,12,11,63,51.211891667,4.461495,4.47257,51.21121,1
31,13,11,55,51.177436667,4.415236667,4,12,11,53,51.215148333,4.45053,10,12,11,63,51.211891667,4.461495,4.47257,51.21121,2
40,12,11,55,51.177438333,4.415236667,4,12,11,51,51.215148333,4.45053,10,12,11,63,51.211895,4.461498333,4.47257,51.21121,0
40,12,11,55,51.177438333,4.415236667,4,12,11,51,51.215148333,4.45053,10,12,11,63,51.211895,4.461498333,4.47257,51.21121,1
40,12,11,55,51.177438333,4.415236667,4,12,11,51,51.215148333,4.45053,10,12,11,63,51.211895,4.461498333,4.47257,51.21121,2
40,12,11,54,51.177438333,4.415238333,4,12,11,55,51.215148333,4.45053,10,12,11,64,51.211895,4.461498333,4.472571667,51.21121,0
40,12,11,54,51.177438333,4.415238333,4,12,11,55,51.215148333,4.45053,10,12,11,64,51.211895,4.461498333,4.472571667,51.21121,1
